diverged,eligible,final_fraction_abs_diff,future_final_xy_chamfer,normalized_prefix_mae,split,success_diff,visible_seed,window_t
False,False,0.9166666865348816,0.13118019700050354,0.10299481424193103,train,True,400079,4
False,False,0.9166666865348816,0.13118019700050354,0.09238920520731378,train,True,400079,5
True,True,0.0,0.0031485012732446194,0.0,train,False,400080,0
False,True,0.0,0.0027024303562939167,0.049951426930681775,train,False,400080,1
False,False,0.0,0.004056145437061787,0.050596138044749016,train,False,400080,2
False,False,0.0,0.004056145437061787,0.052425801287553156,train,False,400080,3
True,True,0.0,0.004056145437061787,0.002454058246944572,train,False,400080,4
True,True,0.0,0.004056145437061787,0.0026077414393871744,train,False,400080,5
True,True,0.125,0.012830175459384918,0.0,train,True,400081,0
True,True,0.125,0.012830175459384918,0.03680798854484836,train,True,400081,1
True,True,0.0,0.003332996740937233,0.0,train,False,400082,0
True,True,0.0,0.003332996740937233,0.0003025317451995084,train,False,400082,1
True,True,0.25,0.00472201406955719,0.0,train,True,400083,0
True,True,0.25,0.008646363392472267,0.000301799567962817,train,True,400083,1
True,True,0.25,0.008646363392472267,0.0008335474826634257,train,True,400083,2
True,True,0.25,0.008646363392472267,0.0017451681434965474,train,True,400083,3
True,True,0.25,0.008646363392472267,0.0028006962714281023,train,True,400083,4
True,True,0.25,0.005587770137935877,0.0,train,True,400084,0
True,True,0.25,0.007711378857493401,0.0005599857432603727,train,True,400084,1
True,True,0.25,0.008099531754851341,0.0017274207068768061,train,True,400084,2
True,True,0.25,0.008099531754851341,0.003060997428325455,train,True,400084,3
True,True,0.25,0.008099531754851341,0.00398641182956591,train,True,400084,4
True,True,0.25,0.008099531754851341,0.008008873735597314,train,True,400084,5
True,True,0.0,0.003487675916403532,0.0,train,False,400085,0
True,True,0.0,0.004465195350348949,0.0004717755891428322,train,False,400085,1
True,True,0.0,0.004465195350348949,0.0009539900695577579,train,False,400085,2
True,True,0.0,0.004465195350348949,0.0015459377435415116,train,False,400085,3
True,True,0.0,0.004465195350348949,0.001920099108309804,train,False,400085,4
True,True,0.04166668653488159,0.008363566361367702,0.0,train,True,400086,0
True,True,0.04166668653488159,0.008363566361367702,0.002501641006654551,train,True,400086,1
True,True,0.04166668653488159,0.008363566361367702,0.004952026600329583,train,True,400086,2
True,True,1.0,0.005081121809780598,0.0,train,False,400087,0
True,True,1.0,0.006571116857230663,0.00037439329408618015,train,False,400087,1
True,True,1.0,0.005666052922606468,0.0010260333124128885,train,False,400087,2
True,True,1.0,0.005666052922606468,0.0018984846325134231,train,False,400087,3
True,True,1.0,0.005666052922606468,0.0028357835996089794,train,False,400087,4
True,True,1.0,0.005666052922606468,0.0037562526139179415,train,False,400087,5
True,True,0.1666666865348816,0.003540788311511278,0.0,train,True,400088,0
True,True,0.1666666865348816,0.004081347957253456,0.00041272129413703814,train,True,400088,1
True,True,0.1666666865348816,0.004081347957253456,0.00086276084739461,train,True,400088,2
True,True,0.1666666865348816,0.004081347957253456,0.0014522649502395465,train,True,400088,3
True,True,0.1666666865348816,0.004081347957253456,0.0019529061045833968,train,True,400088,4
True,True,0.04166668653488159,0.008929524570703506,0.0,train,True,400089,0
True,True,0.04166668653488159,0.008929524570703506,0.000704676702259692,train,True,400089,1
True,True,0.04166668653488159,0.008929524570703506,0.0027191474637613673,train,True,400089,2
True,True,0.04166668653488159,0.008929524570703506,0.0046580571847201525,train,True,400089,3
True,True,0.04166668653488159,0.00792179349809885,0.0,train,True,400090,0
True,True,0.04166668653488159,0.00792179349809885,0.0009234079711067585,train,True,400090,1
True,True,0.04166668653488159,0.00792179349809885,0.004043135662197263,train,True,400090,2
True,True,0.0,0.00522531196475029,0.0,train,False,400091,0
True,True,0.0,0.005234540440142155,0.0008017455253829759,train,False,400091,1
True,True,0.0,0.005234540440142155,0.0020729597079022365,train,False,400091,2
True,True,0.0,0.005234540440142155,0.0028984858258979005,train,False,400091,3
True,True,0.0,0.005234540440142155,0.003431827312690256,train,False,400091,4
True,True,0.5,0.03726835548877716,0.0,train,True,400092,0
True,True,0.5,0.03672703728079796,0.004527659939523386,train,True,400092,1
True,True,0.5,0.03467888385057449,0.009151624025535248,train,True,400092,2
True,True,0.5,0.03467888385057449,0.03662841878573877,train,True,400092,3
True,True,0.5,0.03467888385057449,0.04956072232226344,train,True,400092,4
False,False,0.5,0.03467888385057449,0.060987170279000816,train,True,400092,5
True,True,0.04166668653488159,0.0037841449957340956,0.0,train,True,400093,0
True,True,0.04166668653488159,0.0037841449957340956,0.000762835005650888,train,True,400093,1
True,True,0.04166668653488159,0.0037841449957340956,0.00173374113079117,train,True,400093,2
True,True,1.0,0.006311132572591305,0.0,train,False,400094,0
True,True,1.0,0.007154365535825491,0.0009161291282972369,train,False,400094,1
True,True,1.0,0.005948344245553017,0.003568060656739781,train,False,400094,2
True,True,1.0,0.005948344245553017,0.006143540876725221,train,False,400094,3
True,True,1.0,0.005948344245553017,0.007498602254695444,train,False,400094,4
False,False,1.0,0.005948344245553017,0.05998348522372097,train,False,400094,5
True,True,0.125,0.007563563995063305,0.0,train,True,400095,0
True,True,0.125,0.007895343005657196,0.0010118624513988405,train,True,400095,1
True,True,0.125,0.007895343005657196,0.004080764745716121,train,True,400095,2
True,True,0.125,0.007895343005657196,0.007304304436620735,train,True,400095,3
True,True,0.125,0.007895343005657196,0.009791773751251526,train,True,400095,4
True,True,0.8333333134651184,0.041999075561761856,0.0,train,True,400096,0
True,True,0.8333333134651184,0.04094647988677025,0.008491406541244039,train,True,400096,1
True,True,0.8333333134651184,0.04094647988677025,0.02378160553527305,train,True,400096,2
True,True,0.8333333134651184,0.04094647988677025,0.0333521289373008,train,True,400096,3
True,True,0.8333333134651184,0.04094647988677025,0.034706678239250166,train,True,400096,4
True,True,0.0,0.0053423671051859856,0.0,train,False,400097,0
True,True,0.0,0.0053423671051859856,0.0010360414086095068,train,False,400097,1
True,True,0.875,0.12078708410263062,0.0,train,True,400098,0
True,True,0.875,0.1118544340133667,0.0028683330158416577,train,True,400098,1
True,True,0.875,0.12480281293392181,0.0356200322839006,train,True,400098,2
False,False,0.875,0.12480281293392181,0.06076834247124254,train,True,400098,3
False,False,0.875,0.12480281293392181,0.08319061951394134,train,True,400098,4
False,False,0.875,0.12480281293392181,0.07601272287763798,train,True,400098,5
True,True,1.0,0.006661077030003071,0.0,train,False,400099,0
True,True,1.0,0.0063790492713451385,0.0007976011964468013,train,False,400099,1
True,True,1.0,0.0063790492713451385,0.002072361527039419,train,False,400099,2
True,True,1.0,0.0063790492713451385,0.00370603667189872,train,False,400099,3
True,True,1.0,0.0063790492713451385,0.004471021162508871,train,False,400099,4
True,True,0.1666666865348816,0.011929294094443321,0.0,train,True,400100,0
True,True,0.1666666865348816,0.010347878560423851,0.0006319054322762062,train,True,400100,1
True,True,0.1666666865348816,0.0116205345839262,0.001946230314853435,train,True,400100,2
True,True,0.1666666865348816,0.012718885205686092,0.0036019307436793635,train,True,400100,3
True,True,0.1666666865348816,0.011320782825350761,0.008206737447600001,train,True,400100,4
True,True,0.1666666865348816,0.011320782825350761,0.009669391030871562,train,True,400100,5
True,True,0.1666666865348816,0.011320782825350761,0.0124821403201338,train,True,400100,6
True,True,0.1666666865348816,0.011320782825350761,0.012392827628369784,train,True,400100,7
False,True,0.0,0.0020253132097423077,0.0,train,False,400101,0
False,True,0.0,0.0020253132097423077,0.0010593207030371876,train,False,400101,1
True,True,0.7083333730697632,0.09179375320672989,0.0,train,True,400102,0
True,True,0.7083333730697632,0.09403682500123978,0.00204676817537825,train,True,400102,1
True,True,0.7083333730697632,0.09740268439054489,0.03900355643752781,train,True,400102,2
False,False,0.7083333730697632,0.09740268439054489,0.06639992120172664,train,True,400102,3
False,False,0.7083333730697632,0.09740268439054489,0.09159631545790609,train,True,400102,4
False,False,0.7083333730697632,0.09740268439054489,0.08180180553191306,train,True,400102,5
True,True,0.7083333730697632,0.04955931007862091,0.0,train,True,400103,0
True,True,0.7083333730697632,0.06337212026119232,0.0023993449105675912,train,True,400103,1
True,True,0.7083333730697632,0.06337212026119232,0.030434587117247093,train,True,400103,2
False,False,0.7083333730697632,0.06337212026119232,0.06405565635023315,train,True,400103,3
False,False,0.7083333730697632,0.06337212026119232,0.09487480565741674,train,True,400103,4
False,True,0.0,0.002007836941629648,0.0,train,False,400104,0
False,True,0.0,0.002007836941629648,0.00030247123763980303,train,False,400104,1
False,True,0.0,0.002007836941629648,0.0008936496905184101,train,False,400104,2
True,True,0.7916666865348816,0.0339764729142189,0.0,train,True,400105,0
True,True,0.7916666865348816,0.0339764729142189,0.002346306156195415,train,True,400105,1
True,True,0.7916666865348816,0.0339764729142189,0.01657491128527091,train,True,400105,2
True,True,0.0,0.005320994183421135,0.0,train,False,400106,0
True,True,0.0,0.005765127949416637,0.0006029350244793917,train,False,400106,1
True,True,0.0,0.005489411763846874,0.0014082575029866252,train,False,400106,2
True,True,0.0,0.005489411763846874,0.002583734209809754,train,False,400106,3
True,True,0.0,0.005489411763846874,0.003302497579827666,train,False,400106,4
True,True,0.0,0.005489411763846874,0.0036559590519613322,train,False,400106,5
True,True,0.5416666269302368,0.007080709096044302,0.0,train,True,400107,0
True,True,0.2083333134651184,0.009619981050491333,0.0,train,True,400108,0
True,True,0.2083333134651184,0.011261552572250366,0.003959290117920072,train,True,400108,1
True,True,0.2083333134651184,0.011786960996687412,0.008500875062525965,train,True,400108,2
True,True,0.2083333134651184,0.011786960996687412,0.016444342283638,train,True,400108,3
True,True,0.2083333134651184,0.011786960996687412,0.015917091501252582,train,True,400108,4
True,True,0.2083333134651184,0.011786960996687412,0.022392053898515545,train,True,400108,5
True,True,0.9166666865348816,0.058296579867601395,0.0,train,True,400109,0
True,True,0.9166666865348816,0.058296579867601395,0.02101200012369062,train,True,400109,1
True,True,1.0,0.008720755577087402,0.0,train,False,400110,0
True,True,1.0,0.008720755577087402,0.0012151377751870589,train,False,400110,1
True,True,0.7916666865348816,0.09985565394163132,0.0,train,True,400111,0
True,True,0.7916666865348816,0.10217104852199554,0.026815693472924753,train,True,400111,1
False,False,0.7916666865348816,0.10528910160064697,0.07806865884298761,train,True,400111,2
False,False,0.7916666865348816,0.10528910160064697,0.11489185315593098,train,True,400111,3
False,False,0.7916666865348816,0.10528910160064697,0.12805633753566137,train,True,400111,4
False,False,0.7916666865348816,0.10528910160064697,0.11389096988612205,train,True,400111,5
True,True,0.125,0.005124148912727833,0.0,train,True,400112,0
True,True,0.125,0.005124148912727833,0.0004808088359655671,train,True,400112,1
True,True,0.125,0.005124148912727833,0.0015186843371333225,train,True,400112,2
True,True,0.125,0.005124148912727833,0.002952202788445554,train,True,400112,3
True,True,0.125,0.006250391714274883,0.0,train,True,400113,0
True,True,0.125,0.006612693890929222,0.000895397911950508,train,True,400113,1
True,True,0.125,0.007163442671298981,0.002061601110801492,train,True,400113,2
True,True,0.125,0.011170757934451103,0.0032716049753066545,train,True,400113,3
True,True,0.125,0.007458171807229519,0.003993369132470914,train,True,400113,4
True,True,0.125,0.007458171807229519,0.004652516543324719,train,True,400113,5
True,True,0.125,0.007458171807229519,0.005554137070603538,train,True,400113,6
True,True,0.125,0.007458171807229519,0.009930188086382161,train,True,400113,7
True,True,0.1666666865348816,0.01433919370174408,0.0,train,True,400114,0
True,True,0.1666666865348816,0.012731647118926048,0.0004604983559591287,train,True,400114,1
True,True,0.1666666865348816,0.012731647118926048,0.0013606827397835749,train,True,400114,2
True,True,0.1666666865348816,0.012731647118926048,0.00353485060633557,train,True,400114,3
True,True,0.1666666865348816,0.012731647118926048,0.010019135013127706,train,True,400114,4
True,True,0.25,0.008428883738815784,0.0,train,True,400115,0
True,True,0.25,0.008428883738815784,0.0018469267969818746,train,True,400115,1
True,True,0.25,0.008428883738815784,0.004900060403979415,train,True,400115,2
True,True,0.25,0.008428883738815784,0.00794683933444509,train,True,400115,3
True,True,0.5833333730697632,0.004985258914530277,0.0,train,True,400116,0
True,True,0.5833333730697632,0.0103958360850811,0.00038906298846132995,train,True,400116,1
True,True,0.5833333730697632,0.0103958360850811,0.0019942416302851772,train,True,400116,2
True,True,0.5833333730697632,0.0103958360850811,0.013313757490833548,train,True,400116,3
True,True,0.5833333730697632,0.0103958360850811,0.01638508047893546,train,True,400116,4
True,True,0.9166666865348816,0.11050235480070114,0.0,train,True,400117,0
True,True,0.9166666865348816,0.10717363655567169,0.0010553123026985731,train,True,400117,1
True,True,0.9166666865348816,0.11442618072032928,0.03190774243760003,train,True,400117,2
False,False,0.9166666865348816,0.11442618072032928,0.06049056619415907,train,True,400117,3
False,False,0.9166666865348816,0.11442618072032928,0.0855767632815347,train,True,400117,4
False,False,0.9166666865348816,0.11442618072032928,0.08239469729855516,train,True,400117,5
True,True,0.08333331346511841,0.006951598450541496,0.0,train,True,400118,0
True,True,0.08333331346511841,0.00955271627753973,0.0005870905045499947,train,True,400118,1
True,True,0.08333331346511841,0.0057733990252017975,0.0020976057801044903,train,True,400118,2
True,True,0.08333331346511841,0.0057733990252017975,0.0037521019256873673,train,True,400118,3
True,True,0.08333331346511841,0.0057733990252017975,0.005085966876442341,train,True,400118,4
True,True,0.08333331346511841,0.0057733990252017975,0.010381081290602386,train,True,400118,5
True,True,0.9166666865348816,0.10495029389858246,0.0,train,True,400119,0
True,True,0.9166666865348816,0.10184599459171295,0.004093022231827601,train,True,400119,1
True,True,0.9166666865348816,0.1100441962480545,0.03899436776403816,train,True,400119,2
False,False,0.9166666865348816,0.1100441962480545,0.06641067051061529,train,True,400119,3
False,False,0.9166666865348816,0.1100441962480545,0.09064183043172684,train,True,400119,4
False,False,0.9166666865348816,0.1100441962480545,0.0861867511185838,train,True,400119,5
True,True,0.5833333730697632,0.01922527514398098,0.0,train,True,400120,0
True,True,0.5833333730697632,0.021650156006217003,0.03237846041573932,train,True,400120,1
False,False,0.5833333730697632,0.02229548804461956,0.06281239549269375,train,True,400120,2
False,False,0.5833333730697632,0.020000692456960678,0.08976675336772966,train,True,400120,3
False,False,0.5833333730697632,0.02452704682946205,0.08794134967445408,train,True,400120,4
False,False,0.5833333730697632,0.02452704682946205,0.08539922542010747,train,True,400120,5
False,False,0.5833333730697632,0.02452704682946205,0.08566968940912241,train,True,400120,6
False,False,0.5833333730697632,0.02452704682946205,0.12756476783482754,train,True,400120,7
True,True,0.4583333134651184,0.0058078342117369175,0.0,train,True,400121,0
True,True,0.4583333134651184,0.0058078342117369175,0.0015216996758832349,train,True,400121,1
True,True,0.1666666865348816,0.00496126152575016,0.0,train,True,400122,0
True,True,0.1666666865348816,0.007759769447147846,0.0016045174675033429,train,True,400122,1
True,True,0.1666666865348816,0.007483874447643757,0.0027844921744890256,train,True,400122,2
True,True,0.1666666865348816,0.007385855540633202,0.0040034223276681205,train,True,400122,3
True,True,0.1666666865348816,0.009135397151112556,0.0035472931214208235,train,True,400122,4
True,True,0.1666666865348816,0.01172037422657013,0.004334875116900955,train,True,400122,5
True,True,0.1666666865348816,0.01172037422657013,0.005378465878705045,train,True,400122,6
True,True,0.1666666865348816,0.01172037422657013,0.006043633230969459,train,True,400122,7
True,True,0.1666666865348816,0.01172037422657013,0.006640380389723486,train,True,400122,8
True,True,0.875,0.06496860086917877,0.0,train,True,400123,0
True,True,0.875,0.06679894775152206,0.030167641358955662,train,True,400123,1
False,False,0.875,0.06679894775152206,0.056398546368166096,train,True,400123,2
False,False,0.875,0.06679894775152206,0.10641228926380732,train,True,400123,3
False,False,0.875,0.06679894775152206,0.10777065111417015,train,True,400123,4
False,True,0.0,0.002445719437673688,0.0,train,False,400124,0
False,True,0.0,0.0022881138138473034,0.0006016003745436065,train,False,400124,1
False,True,0.0,0.002809054683893919,0.0011253160742007529,train,False,400124,2
False,True,0.0,0.002809054683893919,0.0017134550192857204,train,False,400124,3
False,True,0.0,0.002809054683893919,0.0017581520498217997,train,False,400124,4
False,True,0.0,0.002809054683893919,0.0020093142552130927,train,False,400124,5
True,True,1.0,0.005380862392485142,0.0,train,False,400125,0
True,True,1.0,0.005357515066862106,0.0002805537219590038,train,False,400125,1
True,True,1.0,0.005929392762482166,0.0009709097732710257,train,False,400125,2
True,True,1.0,0.005929392762482166,0.0020096625583722167,train,False,400125,3
True,True,1.0,0.005929392762482166,0.002892694429089505,train,False,400125,4
True,True,1.0,0.005929392762482166,0.003180621431680354,train,False,400125,5
True,True,0.0,0.009213372133672237,0.0,train,False,400126,0
True,True,0.0,0.009213372133672237,0.0011169650760339948,train,False,400126,1
True,True,0.0,0.009213372133672237,0.0026080716372153955,train,False,400126,2
True,True,0.0,0.009213372133672237,0.004649737119640969,train,False,400126,3
True,True,0.0,0.00582107761874795,0.0,train,False,400127,0
True,True,0.0,0.00582107761874795,0.0011959907975673783,train,False,400127,1
True,True,0.0,0.00582107761874795,0.002468229632105803,train,False,400127,2
True,True,0.0,0.00582107761874795,0.0037935413586099595,train,False,400127,3
True,True,0.125,0.005920065566897392,0.0,train,True,400128,0
True,True,0.125,0.005920065566897392,0.001146350135708001,train,True,400128,1
True,True,0.04166668653488159,0.004451609216630459,0.0,train,True,400129,0
True,True,0.04166668653488159,0.007199232000857592,0.00040224430874746776,train,True,400129,1
True,True,0.04166668653488159,0.008775007911026478,0.0009206806206365035,train,True,400129,2
True,True,0.04166668653488159,0.008775007911026478,0.0016104948970725123,train,True,400129,3
True,True,0.04166668653488159,0.008775007911026478,0.0025563488172775655,train,True,400129,4
True,True,0.04166668653488159,0.008775007911026478,0.004043692723073369,train,True,400129,5
True,True,0.0,0.0061620185151696205,0.0,train,False,400130,0
True,True,0.875,0.08571694791316986,0.0,train,True,400131,0
True,True,0.875,0.08542505651712418,0.00462553069250244,train,True,400131,1
True,True,0.875,0.09120588004589081,0.03166403394807665,train,True,400131,2
False,False,0.875,0.09120588004589081,0.053314062255317755,train,True,400131,3
False,False,0.875,0.09120588004589081,0.0701639149798534,train,True,400131,4
False,False,0.875,0.09120588004589081,0.06173381685834096,train,True,400131,5
True,True,0.7083333730697632,0.03812665492296219,0.0,train,True,400132,0
True,True,0.7083333730697632,0.037636302411556244,0.025642733293444173,train,True,400132,1
False,False,0.7083333730697632,0.04454970732331276,0.06510448896809502,train,True,400132,2
False,False,0.7083333730697632,0.04454970732331276,0.09500631312054607,train,True,400132,3
False,False,0.7083333730697632,0.04454970732331276,0.10200406958162861,train,True,400132,4
False,False,0.7083333730697632,0.04454970732331276,0.09494716069472746,train,True,400132,5
True,True,0.7083333730697632,0.02448093518614769,0.0,train,True,400133,0
True,True,0.7083333730697632,0.02448093518614769,0.0007422164806612094,train,True,400133,1
True,True,0.7083333730697632,0.02448093518614769,0.003657496119359434,train,True,400133,2
True,True,0.7083333730697632,0.02448093518614769,0.011439363019450755,train,True,400133,3
True,True,0.875,0.09592834115028381,0.0,train,True,400134,0
True,True,0.875,0.09906551241874695,0.0004890086419156876,train,True,400134,1
True,True,0.875,0.09846083074808121,0.0013914907408707092,train,True,400134,2
True,True,0.875,0.09846083074808121,0.03556446918150662,train,True,400134,3
False,False,0.875,0.09846083074808121,0.06382307173125193,train,True,400134,4
False,False,0.875,0.09846083074808121,0.08970974642791514,train,True,400134,5
False,True,0.0,0.0011677076108753681,0.0,train,False,400135,0
False,True,0.0,0.0011677076108753681,0.0003710842675822746,train,False,400135,1
True,True,0.5833333730697632,0.028859227895736694,0.0,train,True,400136,0
True,True,0.5833333730697632,0.028859227895736694,0.0013225074577470444,train,True,400136,1
True,True,0.5833333730697632,0.028859227895736694,0.013838710008716278,train,True,400136,2
True,True,0.5833333730697632,0.028859227895736694,0.02518574643279036,train,True,400136,3
True,True,0.0,0.005791465751826763,0.0,train,False,400137,0
True,True,0.0,0.006529984995722771,0.0012388164336868462,train,False,400137,1
True,True,0.0,0.006011466030031443,0.003258038458597343,train,False,400137,2
True,True,0.0,0.006011466030031443,0.005458592470063207,train,False,400137,3
True,True,0.0,0.006011466030031443,0.006340710028712844,train,False,400137,4
True,True,0.0,0.006011466030031443,0.00973390901974827,train,False,400137,5
True,True,0.9166666865348816,0.12470006942749023,0.0,train,True,400138,0
True,True,0.9166666865348816,0.12975719571113586,0.0010037976943058668,train,True,400138,1
True,True,0.9166666865348816,0.12975719571113586,0.046055097736726974,train,True,400138,2
False,False,0.9166666865348816,0.12975719571113586,0.07977313910795866,train,True,400138,3
False,False,0.9166666865348816,0.12975719571113586,0.11188569641286718,train,True,400138,4
True,True,0.04166668653488159,0.003544036764651537,0.0,train,True,400139,0
True,True,0.04166668653488159,0.003544036764651537,0.0016791363115516164,train,True,400139,1
True,True,0.04166668653488159,0.003544036764651537,0.002699724308950943,train,True,400139,2
True,True,0.04166668653488159,0.003544036764651537,0.0036782514808464837,train,True,400139,3
True,True,0.0,0.0034052859991788864,0.0,train,False,400140,0
True,True,0.0,0.0034052859991788864,0.0005841410905221661,train,False,400140,1
True,True,0.0,0.0034052859991788864,0.0012801562477254154,train,False,400140,2
True,True,0.0,0.0034052859991788864,0.002372688556167589,train,False,400140,3
True,True,0.0,0.005206397734582424,0.0,train,False,400141,0
True,True,0.0,0.005840484984219074,0.00024717861284414064,train,False,400141,1
True,True,0.0,0.004331700503826141,0.0005752967000351784,train,False,400141,2
True,True,0.0,0.004331700503826141,0.0019157856592017318,train,False,400141,3
True,True,0.0,0.004331700503826141,0.003026088581321889,train,False,400141,4
True,True,0.0,0.004331700503826141,0.004373336351943801,train,False,400141,5
True,True,0.625,0.05594077706336975,0.0,train,True,400142,0
True,True,0.625,0.05421969294548035,0.0017685143023058573,train,True,400142,1
True,True,0.625,0.056871186941862106,0.025953610100184817,train,True,400142,2
True,True,0.625,0.056871186941862106,0.044081267492021035,train,True,400142,3
False,False,0.625,0.056871186941862106,0.05909535563061211,train,True,400142,4
False,False,0.625,0.056871186941862106,0.057328703329804956,train,True,400142,5
True,True,0.875,0.1101960688829422,0.0,train,True,400143,0
True,True,0.875,0.111406609416008,0.0022710580708484958,train,True,400143,1
True,True,0.875,0.11903532594442368,0.04103728336565546,train,True,400143,2
False,False,0.875,0.11903532594442368,0.0735323061527819,train,True,400143,3
False,False,0.875,0.11903532594442368,0.10047565214690508,train,True,400143,4
False,False,0.875,0.11903532594442368,0.09192677979077177,train,True,400143,5
True,True,1.0,0.00518155237659812,0.0,train,False,400144,0
True,True,1.0,0.0060051195323467255,0.0009366391002821921,train,False,400144,1
True,True,1.0,0.006478603929281235,0.0020262292294942834,train,False,400144,2
True,True,1.0,0.005450019612908363,0.0032159967163117383,train,False,400144,3
True,True,1.0,0.00718350987881422,0.0036849793658485564,train,False,400144,4
True,True,1.0,0.00718350987881422,0.004012623686690947,train,False,400144,5
True,True,1.0,0.00718350987881422,0.0044396031400503275,train,False,400144,6
False,False,1.0,0.00718350987881422,0.05534797075603324,train,False,400144,7
True,True,0.04166668653488159,0.005924827419221401,0.0,train,True,400145,0
True,True,0.04166668653488159,0.006860756780952215,0.0007319033978650255,train,True,400145,1
True,True,0.04166668653488159,0.006680482532829046,0.00176500417379829,train,True,400145,2
True,True,0.04166668653488159,0.006680482532829046,0.003177231181689564,train,True,400145,3
True,True,0.04166668653488159,0.006680482532829046,0.0036355390851682432,train,True,400145,4
True,True,0.04166668653488159,0.006680482532829046,0.005352885998498808,train,True,400145,5
False,True,0.0,0.0014823287492617965,0.0,train,False,400146,0
True,True,0.9166666865348816,0.11406421661376953,0.0,train,True,400147,0
True,True,0.9166666865348816,0.11435601115226746,0.001793789078670468,train,True,400147,1
True,True,0.9166666865348816,0.11435601115226746,0.039202756023102865,train,True,400147,2
False,False,0.9166666865348816,0.11435601115226746,0.069926970375609,train,True,400147,3
False,False,0.9166666865348816,0.11435601115226746,0.096608284723618,train,True,400147,4
True,True,0.5833333730697632,0.045031674206256866,0.0,train,True,400148,0
True,True,0.5833333730697632,0.05239205062389374,0.013625711358734997,train,True,400148,1
True,True,0.5833333730697632,0.05239205062389374,0.02404287893972381,train,True,400148,2
False,False,0.5833333730697632,0.05239205062389374,0.05494911194532028,train,True,400148,3
False,False,0.5833333730697632,0.05239205062389374,0.0643625202984708,train,True,400148,4
True,True,0.75,0.06694437563419342,0.0,train,True,400149,0
True,True,0.75,0.06782275438308716,0.0011715044287304757,train,True,400149,1
True,True,0.75,0.07226231694221497,0.019925877418441935,train,True,400149,2
True,True,0.75,0.07226231694221497,0.03468233988914904,train,True,400149,3
True,True,0.75,0.07226231694221497,0.04765565994678187,train,True,400149,4
True,True,0.75,0.07226231694221497,0.04008526818520979,train,True,400149,5
True,True,0.5833333730697632,0.050471656024456024,0.0,train,True,400150,0
True,True,0.5833333730697632,0.04933571815490723,0.0016493095293158848,train,True,400150,1
True,True,0.5833333730697632,0.05350106954574585,0.019544066143241272,train,True,400150,2
True,True,0.5833333730697632,0.05350106954574585,0.03450059326159941,train,True,400150,3
True,True,0.5833333730697632,0.05350106954574585,0.0461712117177126,train,True,400150,4
True,True,0.5833333730697632,0.05350106954574585,0.04275498252520874,train,True,400150,5
True,True,0.0,0.003552219597622752,0.0,train,False,400151,0
True,True,0.0,0.003552219597622752,0.0005040204368220927,train,False,400151,1
True,True,0.0,0.003552219597622752,0.0009635891622282822,train,False,400151,2
True,True,0.04166668653488159,0.006822243332862854,0.0,train,True,400152,0
True,True,0.04166668653488159,0.006273578852415085,0.00023138463267189223,train,True,400152,1
True,True,0.04166668653488159,0.006273578852415085,0.0017302842164013418,train,True,400152,2
True,True,0.04166668653488159,0.006273578852415085,0.003091546408575153,train,True,400152,3
True,True,0.04166668653488159,0.006273578852415085,0.004508691864827793,train,True,400152,4
True,True,0.5,0.009434051811695099,0.0,train,True,400153,0
True,True,0.5,0.009360246360301971,0.0010573771479983065,train,True,400153,1
True,True,0.5,0.015652669593691826,0.0023027830031785794,train,True,400153,2
True,True,0.5,0.015652669593691826,0.004504195739930483,train,True,400153,3
True,True,0.5,0.015652669593691826,0.005314297612105373,train,True,400153,4
True,True,0.5,0.015652669593691826,0.006285759878840988,train,True,400153,5
True,True,0.0,0.00383948115631938,0.0,train,False,400154,0
True,True,0.0,0.00338453846052289,0.0004456114119829621,train,False,400154,1
True,True,0.0,0.0040281908586621284,0.001010029694386393,train,False,400154,2
True,True,0.0,0.0040281908586621284,0.0020033427364539334,train,False,400154,3
True,True,0.0,0.0040281908586621284,0.0026499754301632632,train,False,400154,4
True,True,0.0,0.0040281908586621284,0.0029191976591132784,train,False,400154,5
True,True,0.875,0.08083933591842651,0.0,train,True,400155,0
True,True,0.875,0.08241338282823563,0.0012205558463679756,train,True,400155,1
True,True,0.875,0.09005783498287201,0.02687717223969559,train,True,400155,2
True,True,0.875,0.09005783498287201,0.04908900249049679,train,True,400155,3
False,False,0.875,0.09005783498287201,0.06790194858384012,train,True,400155,4
False,False,0.875,0.09005783498287201,0.06207669352372859,train,True,400155,5
True,True,0.5,0.04282595217227936,0.0,train,True,400156,0
True,True,0.5,0.040304459631443024,0.0061362888383893295,train,True,400156,1
True,True,0.5,0.04567311704158783,0.03751618232476793,train,True,400156,2
False,False,0.5,0.04567311704158783,0.05849663283361258,train,True,400156,3
False,False,0.5,0.04567311704158783,0.07377493838662805,train,True,400156,4
False,False,0.5,0.04567311704158783,0.0647783553138302,train,True,400156,5
True,True,0.7083333730697632,0.02243438921868801,0.0,train,True,400157,0
True,True,0.7083333730697632,0.02243438921868801,0.0011012701933196547,train,True,400157,1
True,True,0.7083333730697632,0.02243438921868801,0.0031239657866141105,train,True,400157,2
True,True,0.7083333730697632,0.02243438921868801,0.009095291756710186,train,True,400157,3
True,True,0.0,0.003889966057613492,0.0,train,False,400158,0
True,True,0.0,0.004635008051991463,0.0006548258053145179,train,False,400158,1
True,True,0.0,0.005462744273245335,0.0013236787003648794,train,False,400158,2
True,True,0.0,0.005462744273245335,0.0017640552743677154,train,False,400158,3
